w1,w2,w0,porcentaje
-0.0227092556624355,-0.0031883810081931,-0.0203962133286251,74.37185929648241
-0.0567654290808257,-0.0060640796239402,-0.0532541161534723,74.37185929648241
-0.0263620923732084,-0.006730049456126,-0.0206886936634274,74.37185929648241
0.0392886836437424,0.0350121400619664,-0.0436614211326825,69.34673366834171
-0.0045991506651426,0.0004068555113972,-0.0054148627188869,44.221105527638194
-0.0039318757952467,0.0021357102004009,-0.0036835167847527,26.13065326633166
-0.0680364608989564,-0.0037251546636819,-0.0673951630017871,74.5
