w1,w2,w0,porcentaje
0.2401474425882535,0.1537741881934627,-0.2279602248909077,100.0
0.1538956279242481,0.1611075552761792,-0.1455257267330049,100.0
0.1020015986789928,0.0944137169383992,-0.1122690005745785,100.0
