w1,w2,w0,porcentaje
0.0538099620912735,0.0770053079428857,-0.0783726292067558,100.0
0.3767376643296551,0.3314401711176385,-0.0800668382320294,100.0
0.1543443879239547,0.1512992277324211,-0.0806855898401676,100.0
